tweetId,originalTweetId,fromUser  ,fromUserId,  toUser, toUserId ,  interactTime, originalTime  , type
715626516449726465,715626516449726465,Rajeev212,00000000000044456456,Rajeev212,00000000000044456456,2016-03-31 19:47:11,2016-03-31 19:47:11,tweet
715536572901416960,715536572901416960,alzool350,00000000002638779618,alzool350,00000000002638779618,2016-03-31 13:49:47,2016-03-31 13:49:47,tweet
715481451135774720,5481205072789505,IbrahimBinR,00000000004757950523,null,null,2016-03-31 10:10:45,null,reply
715481451135774720,715481451135774720,IbrahimBinR,00000000004757950523,xRxii,00000000000929777257,2016-03-31 10:10:45,2016-03-31 10:10:45,mention
715481451135774720,715481451135774720,IbrahimBinR,00000000004757950523,iiLaZzy,00000000004126388474,2016-03-31 10:10:45,2016-03-31 10:10:45,mention
715481451135774720,715481451135774720,IbrahimBinR,00000000004757950523,Rberyx,00000000002467477843,2016-03-31 10:10:45,2016-03-31 10:10:45,mention
715536595588399104,715536595588399104,TheSyedKazimAli,00000000000582086443,TheSyedKazimAli,00000000000582086443,2016-03-31 13:49:53,2016-03-31 13:49:53,tweet
715536645240594432,715536645240594432,WQaisiyeh,00000000000072520099,WQaisiyeh,00000000000072520099,2016-03-31 13:50:04,2016-03-31 13:50:04,tweet
715481022733819905,715480574769504256,Aiz0124,00000000003326939322,helloyellow_mev,00000000002414275802,2016-03-31 10:09:03,2016-03-31 10:07:16,retweet
715481022733819905,715481022733819905,Aiz0124,00000000003326939322,mainedcm,00000000000063701775,2016-03-31 10:09:03,2016-03-31 10:09:03,mention
715481022733819905,715481022733819905,Aiz0124,00000000003326939322,aldenrichards02,00000000000098310564,2016-03-31 10:09:03,2016-03-31 10:09:03,mention
715658338969784321,715588170298077184,Zeina_ms,00000000003274086224,Faglal,00000000000220459742,2016-03-31 21:53:38,2016-03-31 17:14:49,retweet
715536817521434624,715536817521434624,icccricket_t20,00000000003792449294,icccricket_t20,00000000003792449294,2016-03-31 13:50:45,2016-03-31 13:50:45,tweet
715642076063514624,715642076063514624,MeithaDxb,00000000001646755346,MeithaDxb,00000000001646755346,2016-03-31 20:49:01,2016-03-31 20:49:01,tweet
715626550746619904,715626164631576577,shanjal251,00000000000625650258,amrreda87,00000000000587891310,2016-03-31 19:47:20,2016-03-31 19:45:47,retweet
715481045110431744,715481045110431744,awayuki0211,00000000000854690011,awayuki0211,00000000000854690011,2016-03-31 10:09:08,2016-03-31 10:09:08,tweet
715642035676528643,715641942017708032,latifaaa__alk,00710178792908713984,hamdaaAlb,00707478164340088832,2016-03-31 20:48:51,2016-03-31 20:48:29,retweet
715481161842053120,715481161842053120,CodeAndCommand,00000000002431845505,CodeAndCommand,00000000002431845505,2016-03-31 10:09:36,2016-03-31 10:09:36,tweet
715536965647646720,715501019107602432,llaila___,00000000003673421959,Shaikha_Yaqoob,00000000000321336825,2016-03-31 13:51:21,2016-03-31 11:28:30,retweet
715536728686202880,5536625783148546,TOP_VIP_9,00000000002779446721,null,null,2016-03-31 13:50:24,null,reply
715536728686202880,715536728686202880,TOP_VIP_9,00000000002779446721,ksa6love,00000000001668342420,2016-03-31 13:50:24,2016-03-31 13:50:24,mention
715641998775042048,715641998775042048,CARSFINDS,00000000003899637813,CARSFINDS,00000000003899637813,2016-03-31 20:48:43,2016-03-31 20:48:43,tweet
715626685291438081,715626685291438081,BTSx_ttwt,00000000000151037643,BTSx_ttwt,00000000000151037643,2016-03-31 19:47:52,2016-03-31 19:47:52,tweet
715536908076642308,5536261365297152,rafeel1990,00000000002924301762,null,null,2016-03-31 13:51:07,null,reply
715536908076642308,715536908076642308,rafeel1990,00000000002924301762,Uber_Support,00000000002815754953,2016-03-31 13:51:07,2016-03-31 13:51:07,mention
715626786823020545,715626786823020545,Mssamoon13,00000000004645619472,Mssamoon13,00000000004645619472,2016-03-31 19:48:16,2016-03-31 19:48:16,tweet
715481229240315904,715480970254618626,krowma_,00000000000965755164,NMubark_,00000000001641851030,2016-03-31 10:09:52,2016-03-31 10:08:50,retweet
715481231538802689,715481231538802689,tradepedia,00000000001901761142,tradepedia,00000000001901761142,2016-03-31 10:09:53,2016-03-31 10:09:53,tweet
715658618025209856,715658274708840449,ericajxO_,00000000002430536958,missy_lyon,00000000003559441576,2016-03-31 21:54:45,2016-03-31 21:53:23,retweet
715611953000005632,5611811253460992,E6_93,00000000000501655179,null,null,2016-03-31 18:49:19,null,reply
715611953000005632,715611953000005632,E6_93,00000000000501655179,hellsyas,00000000001318680938,2016-03-31 18:49:19,2016-03-31 18:49:19,mention
715626649102974977,715561971790299136,kennedyuchenna,00000000001091626734,Amaka_Ekwo,00000000002716396878,2016-03-31 19:47:43,2016-03-31 15:30:43,retweet
715626649102974977,715626649102974977,kennedyuchenna,00000000001091626734,yunusxonline,00000000000042841145,2016-03-31 19:47:43,2016-03-31 19:47:43,mention
715481326107766785,715481326107766785,MISPTraining,00000000000244174402,MISPTraining,00000000000244174402,2016-03-31 10:10:15,2016-03-31 10:10:15,tweet
715658097197498372,715658097197498372,oooooooooly,00000000000459895273,oooooooooly,00000000000459895273,2016-03-31 21:52:41,2016-03-31 21:52:41,tweet
715612052509863938,715594754441027584,Sxra_Sm,00000000000518675070,Mozvx,00000000003182677404,2016-03-31 18:49:43,2016-03-31 17:40:59,retweet
715626495562145792,5626043554586624,wowNUNA,00000000000328742849,null,null,2016-03-31 19:47:06,null,reply
715626495562145792,715626495562145792,wowNUNA,00000000000328742849,wowHESSA,00000000000235520856,2016-03-31 19:47:06,2016-03-31 19:47:06,mention
715611898369196032,708049655578411008,SarahFlipHair,00000000001131492218,cieprenom,null,2016-03-31 18:49:06,null,pseudo_retweet
715481287889281024,715481287889281024,MRIWorldwideUAE,00707066203647418368,MRIWorldwideUAE,00707066203647418368,2016-03-31 10:10:06,2016-03-31 10:10:06,tweet
715481287889281024,715481287889281024,MRIWorldwideUAE,00707066203647418368,wef,00000000000005120691,2016-03-31 10:10:06,2016-03-31 10:10:06,mention
715658116218662912,5657179995484161,Heart_Willing_,00000000002294228947,null,null,2016-03-31 21:52:45,null,reply
715658116218662912,715658116218662912,Heart_Willing_,00000000002294228947,akosi_a25,00000000002609988248,2016-03-31 21:52:45,2016-03-31 21:52:45,mention
715658116218662912,715658116218662912,Heart_Willing_,00000000002294228947,asZeJaneJaDine,00000000002795007453,2016-03-31 21:52:45,2016-03-31 21:52:45,mention
715611961225060353,713410973407830017,iqayse,00000000000275904879,sxllwa,null,2016-03-31 18:49:21,null,pseudo_retweet
715642278660988929,715346375261753344,z_9__,00000000003223590338,amwwon,00000000001037032566,2016-03-31 20:49:49,2016-03-31 01:14:01,retweet
715658043317493761,715636021128523782,93Yusho,00000000000726119065,motim_HD,00000000001657964780,2016-03-31 21:52:28,2016-03-31 20:24:57,retweet
715611982188163072,708049681591496704,SarahFlipHair,00000000001131492218,cieprenom,null,2016-03-31 18:49:26,null,pseudo_retweet
715611982188163072,715611982188163072,SarahFlipHair,00000000001131492218,Leaa_mateu,00000000000626524841,2016-03-31 18:49:26,2016-03-31 18:49:26,mention
715481425202384896,715481425202384896,HumdumS,00000000002790634249,HumdumS,00000000002790634249,2016-03-31 10:10:39,2016-03-31 10:10:39,tweet
715481445095976961,713824484407451648,iiikbj,00702586748858179585,piinkangei,null,2016-03-31 10:10:44,null,pseudo_retweet
715481362916970496,715481362916970496,MoinMemon_,00000000003625185794,MoinMemon_,00000000003625185794,2016-03-31 10:10:24,2016-03-31 10:10:24,tweet
715481362916970496,715481362916970496,MoinMemon_,00000000003625185794,Avicii,00000000000027476141,2016-03-31 10:10:24,2016-03-31 10:10:24,mention
715626270420299776,5620153187311616,HessaF_,00000000000310276685,null,null,2016-03-31 19:46:13,null,reply
715626270420299776,715626270420299776,HessaF_,00000000000310276685,__Sheezus,00000000000890842519,2016-03-31 19:46:13,2016-03-31 19:46:13,mention
715626270420299776,715626270420299776,HessaF_,00000000000310276685,hessaxv,00000000003119757834,2016-03-31 19:46:13,2016-03-31 19:46:13,mention
715613173374652416,715611440388898816,kamado111,00000000000298466450,MohdTaqi11,00000000000619685521,2016-03-31 18:54:10,2016-03-31 18:47:17,retweet
715626255207497728,5621224567685120,Throneofsilence,00000000000164244887,null,null,2016-03-31 19:46:09,null,reply
715626255207497728,715626255207497728,Throneofsilence,00000000000164244887,Ghdooi,00000000003316200654,2016-03-31 19:46:09,2016-03-31 19:46:09,mention
715613226143236100,715593358350094341,3badia7,00000000001386759872,su6an,00000000000421034048,2016-03-31 18:54:23,2016-03-31 17:35:26,retweet
715658997727174656,715658997727174656,HmdLee,00000000001851983574,HmdLee,00000000001851983574,2016-03-31 21:56:16,2016-03-31 21:56:16,tweet
715642131700969472,715642131700969472,anjiekab,00000000004889149939,anjiekab,00000000004889149939,2016-03-31 20:49:14,2016-03-31 20:49:14,tweet
715642131700969472,715642131700969472,anjiekab,00000000004889149939,timaalhayek,00000000000422003937,2016-03-31 20:49:14,2016-03-31 20:49:14,mention
715613276491661313,715613276491661313,silverbacklive,00000000000118342823,silverbacklive,00000000000118342823,2016-03-31 18:54:35,2016-03-31 18:54:35,tweet
715480868437929984,714322669659930625,hnowella,00000000002185419044,Xvxlli,00000000003160884991,2016-03-31 10:08:26,2016-03-28 05:26:10,retweet
715641241069817856,715255758728736768,lta13ohairdear,00715640436124155905,golderboss22,00715240007338827776,2016-03-31 20:45:42,2016-03-30 19:13:56,retweet
715480964621737985,5476908222230528,surrealzakir,00000000000117736729,null,null,2016-03-31 10:08:49,null,reply
715641692720873472,715568107683766273,rabiabayero,00000000001111767392,Khalid_Bichi,00000000000193801355,2016-03-31 20:47:30,2016-03-31 15:55:06,retweet
715480946925961216,715455462888452096,CalixtraFernan1,00000000004203657733,SolidTOMIHOFam,00712776282828713984,2016-03-31 10:08:45,2016-03-31 08:27:29,retweet
715642569099780099,715638781374816257,heyh_454,00706794723550339072,RoudhaVS,00000000003049494768,2016-03-31 20:50:59,2016-03-31 20:35:56,retweet
715626110143344640,713573944884731904,mischief737,00000000003948802768,LifelnWords,00000000000343547084,2016-03-31 19:45:35,2016-03-26 03:51:00,retweet
715625018051399681,715625018051399681,selfierahul,00000000000051997885,selfierahul,00000000000051997885,2016-03-31 19:41:14,2016-03-31 19:41:14,tweet
715658927602606081,715568261270749184,Nwary_m99,00000000002876285725,sxllwa,null,2016-03-31 21:55:59,null,pseudo_retweet
715625044223868928,5624456085966849,othman6396391,00710174098807255041,null,null,2016-03-31 19:41:20,null,reply
715625044223868928,715625044223868928,othman6396391,00710174098807255041,AliHAlameri1,00000000003482156774,2016-03-31 19:41:20,2016-03-31 19:41:20,mention
715625044223868928,715625044223868928,othman6396391,00710174098807255041,waseem_yousef,00000000000446821067,2016-03-31 19:41:20,2016-03-31 19:41:20,mention
715659064076857347,715655000819634177,maahhaaaa_,00000000004211449936,smmya__,null,2016-03-31 21:56:31,null,pseudo_retweet
715612512700473344,715570411581231106,24_7baby365,00000000000228684219,fanprobIem,00000000003060560125,2016-03-31 18:51:33,2016-03-31 16:04:15,retweet
715642451432775680,715642451432775680,L_sweetescapes,00000000000753419652,L_sweetescapes,00000000000753419652,2016-03-31 20:50:31,2016-03-31 20:50:31,tweet
715625000808480769,5623677149200384,JohnACarter14,00000000000027971741,null,null,2016-03-31 19:41:10,null,reply
715625000808480769,715625000808480769,JohnACarter14,00000000000027971741,BMWUSA,00000000000186439704,2016-03-31 19:41:10,2016-03-31 19:41:10,mention
715481243656126464,715481243656126464,3od89,00000000002705316721,3od89,00000000002705316721,2016-03-31 10:09:56,2016-03-31 10:09:56,tweet
715658895797141504,715658895797141504,Ahlam_AlBannai,00000000000067445786,Ahlam_AlBannai,00000000000067445786,2016-03-31 21:55:51,2016-03-31 21:55:51,tweet
715612550654767106,715612550654767106,Mbin_T,00000000000497984781,Mbin_T,00000000000497984781,2016-03-31 18:51:42,2016-03-31 18:51:42,tweet
715658967041572866,715266520964808704,MemoOcHi96,00000000000618245409,6khaled9,00000000002494840017,2016-03-31 21:56:08,2016-03-30 19:56:42,retweet
715612396073717760,715612396073717760,EuroSport_AR,00000000000124184307,EuroSport_AR,00000000000124184307,2016-03-31 18:51:05,2016-03-31 18:51:05,tweet
715625755338780672,5624974405537793,VaitheesRaina,00000000000399521308,null,null,2016-03-31 19:44:10,null,reply
715625755338780672,715625755338780672,VaitheesRaina,00000000000399521308,Velu__VJ,00000000002908155079,2016-03-31 19:44:10,2016-03-31 19:44:10,mention
715625755338780672,715625755338780672,VaitheesRaina,00000000000399521308,Dinesh_Eruvil,00000000002921405395,2016-03-31 19:44:10,2016-03-31 19:44:10,mention
715625755338780672,715625755338780672,VaitheesRaina,00000000000399521308,its_ferose,00000000000171173831,2016-03-31 19:44:10,2016-03-31 19:44:10,mention
715480838662529024,715480838662529024,AQalander,00000000000482803370,AQalander,00000000000482803370,2016-03-31 10:08:19,2016-03-31 10:08:19,tweet
715611815829487617,715611815829487617,raladiin,00000000002568025941,raladiin,00000000002568025941,2016-03-31 18:48:46,2016-03-31 18:48:46,tweet
715480917511254018,715480473988784128,Aiz0124,00000000003326939322,helloyellow_mev,00000000002414275802,2016-03-31 10:08:38,2016-03-31 10:06:52,retweet
715480917511254018,715480917511254018,Aiz0124,00000000003326939322,mainedcm,00000000000063701775,2016-03-31 10:08:38,2016-03-31 10:08:38,mention
715480917511254018,715480917511254018,Aiz0124,00000000003326939322,aldenrichards02,00000000000098310564,2016-03-31 10:08:38,2016-03-31 10:08:38,mention
715611836675186688,715611836675186688,anasalshamy2,00000000004901319957,anasalshamy2,00000000004901319957,2016-03-31 18:48:51,2016-03-31 18:48:51,tweet
715480944463863812,715446142830510080,hnowella,00000000002185419044,Sada_madrid,00000000000447387876,2016-03-31 10:08:44,2016-03-31 07:50:27,retweet
715626417791176704,715626348463722496,MomInNazIr11,00000000002459169992,DULCE_PASION__,00000000001529151601,2016-03-31 19:46:48,2016-03-31 19:46:31,retweet
715626417791176704,715626417791176704,MomInNazIr11,00000000002459169992,ELITE_LEGENDZ_,00000000002887968749,2016-03-31 19:46:48,2016-03-31 19:46:48,mention
715626417791176704,715626417791176704,MomInNazIr11,00000000002459169992,Arab_Arabism,00000000001902631015,2016-03-31 19:46:48,2016-03-31 19:46:48,mention
715626417791176704,715626417791176704,MomInNazIr11,00000000002459169992,rahmatdkill,00000000000577035431,2016-03-31 19:46:48,2016-03-31 19:46:48,mention
715626417791176704,715626417791176704,MomInNazIr11,00000000002459169992,princesslex____,00000000004874832204,2016-03-31 19:46:48,2016-03-31 19:46:48,mention
715626417791176704,715626417791176704,MomInNazIr11,00000000002459169992,Murielle_Tw,00715187547324956672,2016-03-31 19:46:48,2016-03-31 19:46:48,mention
715626417791176704,715626417791176704,MomInNazIr11,00000000002459169992,rmff786,00000000003019529376,2016-03-31 19:46:48,2016-03-31 19:46:48,mention
715626417791176704,715626417791176704,MomInNazIr11,00000000002459169992,MomInNazIr11,00000000002459169992,2016-03-31 19:46:48,2016-03-31 19:46:48,mention
715480966748176385,715231643380932608,DonayreMae,00000000002980009718,EW,00000000000016312576,2016-03-31 10:08:50,2016-03-30 17:38:06,retweet
715480966748176385,715480966748176385,DonayreMae,00000000002980009718,HaileeSteinfeld,00000000000344779704,2016-03-31 10:08:50,2016-03-31 10:08:50,mention
715480966748176385,715480966748176385,DonayreMae,00000000002980009718,justinbieber,00000000000027260086,2016-03-31 10:08:50,2016-03-31 10:08:50,mention
715612104066248704,5611838851977216,iBu3oof,00000000003560449513,null,null,2016-03-31 18:49:55,null,reply
715612104066248704,715612104066248704,iBu3oof,00000000003560449513,salemalhajri77,00000000003319244528,2016-03-31 18:49:55,2016-03-31 18:49:55,mention
715481869127524353,5477965862113280,TheMotiWeighted,00000000000114655478,null,null,2016-03-31 10:12:25,null,reply
715481869127524353,715481869127524353,TheMotiWeighted,00000000000114655478,facepalm92,00000000000479390278,2016-03-31 10:12:25,2016-03-31 10:12:25,mention
715659606383570944,715640268398206976,kepytiudu,00000000002452949429,AdelAliBinAli,00000000000542936786,2016-03-31 21:58:41,2016-03-31 20:41:50,retweet
715626466780844032,5577701680168961,its_more_easy,00000000002261418176,null,null,2016-03-31 19:47:00,null,reply
715626466780844032,715626466780844032,its_more_easy,00000000002261418176,Assel8877,00000000001403561874,2016-03-31 19:47:00,2016-03-31 19:47:00,mention
715641358581633024,715641358581633024,rabi9001,00000000001527074132,rabi9001,00000000001527074132,2016-03-31 20:46:10,2016-03-31 20:46:10,tweet
715659614331801605,492506977805684736,ramianmh,00000000000589704575,iMissiery,00000000001415407153,2016-03-31 21:58:43,2014-07-25 03:09:48,retweet
715659657461805056,707577822731177984,yzyax,00000000000929433043,JstQu,00000000002652222740,2016-03-31 21:58:53,2016-03-09 14:44:33,retweet
715612288812716032,715612288812716032,AlArabiya_EGY,00000000000553785251,AlArabiya_EGY,00000000000553785251,2016-03-31 18:50:39,2016-03-31 18:50:39,tweet
715481858838953984,715215477002407936,luesloli,00000000000404688625,pearaster,00000000000370655350,2016-03-31 10:12:22,2016-03-30 16:33:52,retweet
715659556706070528,715659556706070528,NewYearsDubai,00000000003511068433,NewYearsDubai,00000000003511068433,2016-03-31 21:58:29,2016-03-31 21:58:29,tweet
715612582888005632,715612582888005632,Ricardito1899,00000000000310972884,Ricardito1899,00000000000310972884,2016-03-31 18:51:49,2016-03-31 18:51:49,tweet
715641529591799808,715641529591799808,s3zzd,00000000000785263189,s3zzd,00000000000785263189,2016-03-31 20:46:51,2016-03-31 20:46:51,tweet
715626438679011330,715625318090948609,abdulla_ali1986,00000000000817085906,asd1305,00000000001057262292,2016-03-31 19:46:53,2016-03-31 19:42:26,retweet
715626477727907841,715625570827182080,Danaodih,00000000000745870470,ArabicBest,00000000000042606634,2016-03-31 19:47:02,2016-03-31 19:43:26,retweet
715612443347648512,715289839738949637,HiindAlmutairi,00000000003035822887,ABDA0AH,00000000000977102851,2016-03-31 18:51:16,2016-03-30 21:29:21,retweet
715481769516998661,5450922441248768,QaisaR_Afridi_,00000000000137662722,null,null,2016-03-31 10:12:01,null,reply
715481769516998661,715481769516998661,QaisaR_Afridi_,00000000000137662722,dutweets,00000000000020972121,2016-03-31 10:12:01,2016-03-31 10:12:01,mention
715626423118127108,5626010629287937,TweetsOfHK,00000000004704901039,null,null,2016-03-31 19:46:49,null,reply
715626423118127108,715626423118127108,TweetsOfHK,00000000004704901039,superstar_nia,00000000002881700867,2016-03-31 19:46:49,2016-03-31 19:46:49,mention
715626423118127108,715626423118127108,TweetsOfHK,00000000004704901039,ezotize,00000000003106267652,2016-03-31 19:46:49,2016-03-31 19:46:49,mention
715626423118127108,715626423118127108,TweetsOfHK,00000000004704901039,viratholic_x,00000000001363693112,2016-03-31 19:46:49,2016-03-31 19:46:49,mention
715626423118127108,715626423118127108,TweetsOfHK,00000000004704901039,IamSadh,00000000000555373809,2016-03-31 19:46:49,2016-03-31 19:46:49,mention
715626619596050432,5526725585747968,0mar_Acm,00700971800709222400,null,null,2016-03-31 19:47:36,null,reply
715626619596050432,715626619596050432,0mar_Acm,00700971800709222400,albassam_aziiz,00000000000336788311,2016-03-31 19:47:36,2016-03-31 19:47:36,mention
715626619596050432,715626619596050432,0mar_Acm,00700971800709222400,Milanooxx,00000000002866085035,2016-03-31 19:47:36,2016-03-31 19:47:36,mention
715660042268237825,715636621660565506,Bo0ogiis,00000000000263893617,official_suheil,null,2016-03-31 22:00:25,null,pseudo_retweet
715626275432431617,715623782359162882,afkar_uae,00000000004866071177,DrYAlsharif,00000000000323177230,2016-03-31 19:46:14,2016-03-31 19:36:20,retweet
715626275432431617,715626275432431617,afkar_uae,00000000004866071177,rakansinger_,00000000000479666756,2016-03-31 19:46:14,2016-03-31 19:46:14,mention
715481832641286144,715481832641286144,iifyk,00000000001288654404,iifyk,00000000001288654404,2016-03-31 10:12:16,2016-03-31 10:12:16,tweet
715626401282596864,715600318441070595,kennedyuchenna,00000000001091626734,Amaka_Ekwo,00000000002716396878,2016-03-31 19:46:44,2016-03-31 18:03:05,retweet
715481892514975745,715481892514975745,SAHARACOMMS,00000000000276387864,SAHARACOMMS,00000000000276387864,2016-03-31 10:12:30,2016-03-31 10:12:30,tweet
715626338128891906,715626338128891906,Wanniie___,00000000002559986198,Wanniie___,00000000002559986198,2016-03-31 19:46:29,2016-03-31 19:46:29,tweet
715624795984031744,715624795984031744,SakYSak97,00000000002363054190,SakYSak97,00000000002363054190,2016-03-31 19:40:21,2016-03-31 19:40:21,tweet
715624660075982853,5624520145567744,isvvi,00000000001343127451,null,null,2016-03-31 19:39:49,null,reply
715624660075982853,715624660075982853,isvvi,00000000001343127451,meathaaa,00000000002393844212,2016-03-31 19:39:49,2016-03-31 19:39:49,mention
715466650817064960,715466650817064960,ahmedbinsulayem,00000000000102977713,ahmedbinsulayem,00000000000102977713,2016-03-31 09:11:56,2016-03-31 09:11:56,tweet
715612910702227456,715549527621500928,itskiandraa,00000000004419804493,jiguksobi,00000000000223357058,2016-03-31 18:53:08,2016-03-31 14:41:16,retweet
715641531688837120,703801723274530816,_kingDavi_,00704180722232217601,SQUlDZ,00000000002324941170,2016-03-31 20:46:51,2016-02-28 04:39:41,retweet
715625613298647041,715625613298647041,shows_tea,00000000003996379043,shows_tea,00000000003996379043,2016-03-31 19:43:36,2016-03-31 19:43:36,tweet
715625613298647041,715625613298647041,shows_tea,00000000003996379043,ali_alfaisall,00000000000588189233,2016-03-31 19:43:36,2016-03-31 19:43:36,mention
715625582554439680,715625582554439680,Kashu_k,00000000001862427620,Kashu_k,00000000001862427620,2016-03-31 19:43:29,2016-03-31 19:43:29,tweet
715466679896055809,715453443335393280,5lfan92,00000000004846365977,Mee7ad_,00000000002159754914,2016-03-31 09:12:03,2016-03-31 08:19:28,retweet
715660419445170176,715660419445170176,_ahmedb7,00000000000466879780,_ahmedb7,00000000000466879780,2016-03-31 22:01:54,2016-03-31 22:01:54,tweet
715641608058892293,715264613630087168,rajdubai89,00000000002901521622,srbachchan,null,2016-03-31 20:47:09,null,pseudo_retweet
715626294558466048,715626294558466048,razoxr,00000000004645914317,razoxr,00000000004645914317,2016-03-31 19:46:18,2016-03-31 19:46:18,tweet
715466680294440960,715466680294440960,NadeemRazzaq8,00715464552184487937,NadeemRazzaq8,00715464552184487937,2016-03-31 09:12:03,2016-03-31 09:12:03,tweet
715626296785702912,715626144175882240,BParvez45,00000000003145971127,lubnaarslan,00000000001597983104,2016-03-31 19:46:19,2016-03-31 19:45:43,retweet
715466931029970944,715466931029970944,2aysha6,00000000003214241602,2aysha6,00000000003214241602,2016-03-31 09:13:03,2016-03-31 09:13:03,tweet
715626350544089088,715619772092821507,EHJ17,00000000000244453946,JeffreyHayzlett,00000000000014855279,2016-03-31 19:46:32,2016-03-31 19:20:23,retweet
715626350544089088,715626350544089088,EHJ17,00000000000244453946,jontaffer,00000000000195504210,2016-03-31 19:46:32,2016-03-31 19:46:32,mention
715626350544089088,715626350544089088,EHJ17,00000000000244453946,spike,00000000000041648843,2016-03-31 19:46:32,2016-03-31 19:46:32,mention
715626350544089088,715626350544089088,EHJ17,00000000000244453946,BarRescue,00000000002670325442,2016-03-31 19:46:32,2016-03-31 19:46:32,mention
715467012156198912,715417738433445888,_M3alshamsi,00000000000425173290,bm_525,00000000002814607268,2016-03-31 09:13:23,2016-03-31 05:57:35,retweet
715613070010277889,715514484228497408,H_alshamsiii,00000000002420327574,BoOo7_hr,00000000004048794417,2016-03-31 18:53:45,2016-03-31 12:22:01,retweet
715660406107348992,5660324985257985,fahaadk_,00000000002652142260,null,null,2016-03-31 22:01:51,null,reply
715660406107348992,715660406107348992,fahaadk_,00000000002652142260,thatawkperson,00000000000184869345,2016-03-31 22:01:51,2016-03-31 22:01:51,mention
715626289269456897,715626289269456897,alpha_wxlf,00704349507610349568,alpha_wxlf,00704349507610349568,2016-03-31 19:46:17,2016-03-31 19:46:17,tweet
715466921848610816,713024377911050240,dinaxdan,00000000000631985230,BudiiKhdeij,00000000000457346915,2016-03-31 09:13:01,2016-03-24 15:27:13,retweet
715660474520576003,715641529591799808,itssmaryammm,00710907311469039618,s3zzd,00000000000785263189,2016-03-31 22:02:08,2016-03-31 20:46:51,retweet
715612315190693892,715487758144315398,saranyagulam,00000000001449941954,FarOutAkhtar,00000000000097865628,2016-03-31 18:50:46,2016-03-31 10:35:49,retweet
715626318923177984,5447822817079297,KamalYoussef86,00000000003251421786,null,null,2016-03-31 19:46:24,null,reply
715626318923177984,715626318923177984,KamalYoussef86,00000000003251421786,UAE_BARQ,00000000000251826832,2016-03-31 19:46:24,2016-03-31 19:46:24,mention
715626318923177984,715626318923177984,KamalYoussef86,00000000003251421786,ABDULSALAMalsh9,00000000003084459247,2016-03-31 19:46:24,2016-03-31 19:46:24,mention
715466806673039360,715443236593090560,_M3alshamsi,00000000000425173290,SabOwha,00000000000436610632,2016-03-31 09:12:34,2016-03-31 07:38:54,retweet
715626267467464704,715625977905340418,rere_rok,00000000000245350883,Marah_bas,00000000001039130857,2016-03-31 19:46:12,2016-03-31 19:45:03,retweet
715466885161037824,713654119551123456,OeRuj,00000000001732305085,womedy,00709454683149099008,2016-03-31 09:12:52,2016-03-26 09:09:35,retweet
715639355683901440,715611998067621888,samtanisonali1,00708383913169833989,RayuduAmbati,00000000000539907711,2016-03-31 20:38:12,2016-03-31 18:49:30,retweet
715466797101658112,715357757550030848,Yomnarabahh,00000000001001649888,al_kashef,00000000000142781650,2016-03-31 09:12:31,2016-03-31 01:59:14,retweet
715612190603153409,715612190603153409,DubaiChronicle,00000000000047573136,DubaiChronicle,00000000000047573136,2016-03-31 18:50:16,2016-03-31 18:50:16,tweet
715626267324891138,5626165222903813,rea_6,00000000002369657878,null,null,2016-03-31 19:46:12,null,reply
715626267324891138,715626267324891138,rea_6,00000000002369657878,8xlo_,00000000002976416364,2016-03-31 19:46:12,2016-03-31 19:46:12,mention
715640100726640640,657574381154004992,IAlalkhan,00000000004655240298,imsrk_srk_,00000000003438039684,2016-03-31 20:41:10,2015-10-23 15:08:44,retweet
715466103137251328,715004006913949696,OeRuj,00000000001732305085,womedy,00709454683149099008,2016-03-31 09:09:46,2016-03-30 02:33:34,retweet
715637714591285248,715637443978985472,MarwanBH_,00000000000269340051,Khxloof,00000000004496898554,2016-03-31 20:31:41,2016-03-31 20:30:37,retweet
715612121246134272,715612121246134272,Kelseylionheart,00000000000303919707,Kelseylionheart,00000000000303919707,2016-03-31 18:49:59,2016-03-31 18:49:59,tweet
715640081701343232,5628153243365376,GumbyAKhan,00000000000104517648,null,null,2016-03-31 20:41:06,null,reply
715640081701343232,715640081701343232,GumbyAKhan,00000000000104517648,Hafsa_Khawaja,00000000000146887702,2016-03-31 20:41:06,2016-03-31 20:41:06,mention
715640081701343232,715640081701343232,GumbyAKhan,00000000000104517648,Umar96Akmal,00000000002403063588,2016-03-31 20:41:06,2016-03-31 20:41:06,mention
715640081701343232,715640081701343232,GumbyAKhan,00000000000104517648,imVkohli,00000000000071201743,2016-03-31 20:41:06,2016-03-31 20:41:06,mention
715466280921350144,715466280921350144,Aalqahtani__,00000000001976388528,Aalqahtani__,00000000001976388528,2016-03-31 09:10:28,2016-03-31 09:10:28,tweet
715466280921350144,715466280921350144,Aalqahtani__,00000000001976388528,TheWalk,00705806821500387328,2016-03-31 09:10:28,2016-03-31 09:10:28,mention
715612933573722112,715610632553381888,hugosantoss24,00000000003064509458,BiIlionaires,00000000002316464970,2016-03-31 18:53:13,2016-03-31 18:44:04,retweet
715466510936842242,715381452872028160,IbrahimBuhamer,00699127847739387904,DavidRoads,00000000000114685387,2016-03-31 09:11:23,2016-03-31 03:33:24,retweet
715640008749801472,715388844628029441,Sarah_fil_,00000000003255874928,camerondallas,00000000000405728790,2016-03-31 20:40:48,2016-03-31 04:02:46,retweet
